galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Reflex,Amsterdam,https://www.galleriesnow.net/shows/peggy-kuiper-the-conversation-that-never-took-place/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,,Peggy Kuiper: The Conversation That Never Took Place,"Weteringschans 79 A, 1017 RX",Tue-Sat 11am-6pm, 11 May  - 13 Jul 2024  
