galery_name,gallery_link,gallery_imgs
Colector Poniente,https://www.galleriesnow.net/gallery/colector/,"[""https://www.galleriesnow.net/wp-content/uploads/2024/05/ENCEINTE_PatioDeLasEsculturas.jpg"", ""https://www.galleriesnow.net/wp-content/uploads/2024/05/Colector.jpg""]"
MARCO,https://www.galleriesnow.net/gallery/colector/,"[""https://www.galleriesnow.net/wp-content/uploads/2024/05/ENCEINTE_PatioDeLasEsculturas.jpg"", ""https://www.galleriesnow.net/wp-content/uploads/2024/05/Colector.jpg""]"
