galery_name,city_name,exhibition_link,exhibition_image_link,artist_name,artist_link,exhibition_description,exhibition_name,galery_adress,open hours,time_period
Tornabuoni Arte,Florence,https://www.galleriesnow.net/shows/arte-moderna-e-contemporanea-antologia-scelta-2024/,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,"This exhibition offers all visitors, from collectors to art lovers alike, the opportunity to retrace the most significant moments in the last two centuries of the history of Art, through the masterpieces of some of its main protagonists.Thanks to its founder Roberto Casamonti, the gallery is distinguished by its careful spirit of research. The exhibition is accompanied by the catalogue ‘Arte moderna e contemporanea. Antologia scelta 2024’, with a rich photographic apparatus, that delves into some of the themes of this extraordinary collection.",Arte moderna e contemporanea. Antologia scelta 2024,"Lungarno Benvenuto Cellini 3, 50125",Mon-Fri 9am-1pm & 2pm-6pm, 1 Dec 2023 - 23 Nov 2024  
