galery_name,gallery_link,gallery_imgs
Tornabuoni Arte,https://www.galleriesnow.net/gallery/tornabuoni-art/,"[""https://www.galleriesnow.net/wp-content/uploads/2023/11/DORAZIO-scaled-e1699030469959.jpg"", ""https://www.galleriesnow.net/wp-content/uploads/2023/12/Tornabuoni-Arte-Florence-Antologia-scelta-2024-1.jpg"", ""https://www.galleriesnow.net/wp-content/uploads/2024/04/Tornabuoni-Art-An-alphabet-of-order-and-disorder-1.jpg""]"
