galery_name,gallery_link,gallery_imgs
Magnus Karlsson,https://www.galleriesnow.net/gallery/galleri-magnus-karlsson/,"[""https://www.galleriesnow.net/wp-content/uploads/2024/04/Galleri-Magnus-Karlsson-Mette-Bjornberg-4.jpg""]"
